gene1	gene2	n_combn_A375_D14	n_single_A375_D14	mean_combn_A375_D14	mean_single_A375_D14	var_combn_A375_D14	var_single_A375_D14	orientation_agree_A375_D14	differential_combn_vs_single_A375_D14	pval1_combn_vs_single_A375_D14	pval2_combn_vs_single_A375_D14	fdr1_combn_vs_single_A375_D14	fdr2_combn_vs_single_A375_D14	significant_combn_vs_single_A375_D14	n_combn_MEWO_D14	n_single_MEWO_D14	mean_combn_MEWO_D14	mean_single_MEWO_D14	var_combn_MEWO_D14	var_single_MEWO_D14	orientation_agree_MEWO_D14	differential_combn_vs_single_MEWO_D14	pval1_combn_vs_single_MEWO_D14	pval2_combn_vs_single_MEWO_D14	fdr1_combn_vs_single_MEWO_D14	fdr2_combn_vs_single_MEWO_D14	significant_combn_vs_single_MEWO_D14	n_combn_RPE_D14	n_single_RPE_D14	mean_combn_RPE_D14	mean_single_RPE_D14	var_combn_RPE_D14	var_single_RPE_D14	orientation_agree_RPE_D14	differential_combn_vs_single_RPE_D14	pval1_combn_vs_single_RPE_D14	pval2_combn_vs_single_RPE_D14	fdr1_combn_vs_single_RPE_D14	fdr2_combn_vs_single_RPE_D14	significant_combn_vs_single_RPE_D14	n_combn_A375_D28	n_single_A375_D28	mean_combn_A375_D28	mean_single_A375_D28	var_combn_A375_D28	var_single_A375_D28	orientation_agree_A375_D28	differential_combn_vs_single_A375_D28	pval1_combn_vs_single_A375_D28	pval2_combn_vs_single_A375_D28	fdr1_combn_vs_single_A375_D28	fdr2_combn_vs_single_A375_D28	significant_combn_vs_single_A375_D28	n_combn_MEWO_D28	n_single_MEWO_D28	mean_combn_MEWO_D28	mean_single_MEWO_D28	var_combn_MEWO_D28	var_single_MEWO_D28	orientation_agree_MEWO_D28	differential_combn_vs_single_MEWO_D28	pval1_combn_vs_single_MEWO_D28	pval2_combn_vs_single_MEWO_D28	fdr1_combn_vs_single_MEWO_D28	fdr2_combn_vs_single_MEWO_D28	significant_combn_vs_single_MEWO_D28	n_combn_RPE_D28	n_single_RPE_D28	mean_combn_RPE_D28	mean_single_RPE_D28	var_combn_RPE_D28	var_single_RPE_D28	orientation_agree_RPE_D28	differential_combn_vs_single_RPE_D28	pval1_combn_vs_single_RPE_D28	pval2_combn_vs_single_RPE_D28	fdr1_combn_vs_single_RPE_D28	fdr2_combn_vs_single_RPE_D28	significant_combn_vs_single_RPE_D28
AKT2	EGFR	25	25	0.203107911184647	0.639843017457177	0.062453144427546	0	TRUE	-0.19878670532477	2.76134156743533e-06	2.76134156743533e-06	8.93350705721738e-05	8.93350705721738e-05	NA	25	25	0.0869841943163071	0.47738348308637	0.0429893394695232	0	TRUE	-0.291617071360707	6.75291298521599e-12	6.75291298521599e-12	1.03121657791708e-09	1.03121657791708e-09	NA	25	25	-0.147191977155501	0.730066783447544	0.234302463391323	0	TRUE	-0.323346531851468	5.49149163752019e-06	5.49149163752019e-06	0.000185557078021483	0.000185557078021483	NA	25	25	0.226196935074055	0.721515649263995	0.097166934035568	0	TRUE	-0.0954807664448251	0.0830703874461387	0.0830703874461387	0.950908823538432	0.950908823538432	NA	25	25	-0.0482659548798689	0.584801564167336	0.0628329685673648	0	TRUE	-0.286975251792769	3.29979983680417e-09	3.29979983680417e-09	3.42102215844244e-07	3.42102215844244e-07	NA	25	25	-1.28713868963659	-1.66718783969181	0.25577210754067	0	TRUE	-0.000306668694812293	0.996796995163835	0.996796995163835	1	1	NA
ALAS1	ALAS2	25	25	-0.317241454237013	0.304046054199485	0.202290524876905	0	TRUE	-0.0562794801262915	0.286165465387434	0.286165465387434	1	1	NA	25	25	-0.0296225875878531	0.189750733134939	0.0649350089139319	0	TRUE	0.0238802486826615	0.48239033276772	0.48239033276772	1	1	NA	25	25	-0.981771286402819	0.0656948734438451	0.548993842877591	0	TRUE	0.0859903369191978	0.399793887648308	0.399793887648308	1	1	NA	25	25	-0.430194101492059	0.269873357683388	0.385728825775698	0	TRUE	-0.043463126581507	0.61275665673531	0.61275665673531	1	1	NA	25	25	-0.0808146964116647	0.343116847918852	0.118233702369301	0	TRUE	0.000367457947595771	0.994383087130795	0.994383087130795	1	1	NA	25	25	-2.04118105468477	-2.37297812984636	0.375730081462636	0	TRUE	0.209422271357624	0.0862722761712923	0.0862722761712923	0.961033036572175	0.961033036572175	NA
ALKBH4	ATR	25	25	-1.20113857273656	0.039876223773821	0.577254624458315	0	TRUE	-0.188329913925224	0.0396016950844651	0.0396016950844651	0.4482597002441	0.4482597002441	NA	25	25	-0.330849037449127	0.0976421184184134	0.413836499792373	0	TRUE	-0.0496165093459603	0.528818708119207	0.528818708119207	1	1	NA	25	25	-1.08061612220646	0.275265558879209	0.422951514219601	0	TRUE	-0.220987179262444	0.00649327210756062	0.00649327210756062	0.0947838942783967	0.0947838942783967	NA	25	25	-1.50930429718142	-0.283386478494316	0.76484247203395	0	TRUE	-0.103815654198009	0.418678236524524	0.418678236524524	1	1	NA	25	25	-0.564405838359388	-0.0119684388319317	0.790459856636008	0	TRUE	0.112057505889584	0.36100891647824	0.36100891647824	1	1	NA	25	25	-2.21789726632725	-1.97170505403074	0.532704302529283	0	TRUE	-0.377264208178982	0.00276764309389581	0.00276764309389581	0.0489340707097211	0.0489340707097211	NA
ALK	LTK	25	25	-0.240768096486667	0.22834053332309	0.124296691603801	0	TRUE	0.0886120690131636	0.0490373169836447	0.0490373169836447	0.540968719197941	0.540968719197941	NA	25	25	0.0741621537772611	0.31941508974811	0.0294656735121722	0	TRUE	-0.0825103085962989	0.00105406846568671	0.00105406846568671	0.0163825567935012	0.0163825567935012	NA	25	25	-0.414844139140103	0.230831151501231	0.316984516811893	0	TRUE	0.23719177092722	0.00084961687129893	0.00084961687129893	0.0151097307465738	0.0151097307465738	NA	25	25	-0.138345858906042	0.327082254770524	0.157342436117991	0	TRUE	0.0585690706344418	0.390574569692483	0.390574569692483	1	1	NA	25	25	0.112231006614444	0.462514981466558	0.0660279771599723	0	TRUE	-0.0186407114713449	0.587458653886483	0.587458653886483	1	1	NA	25	25	-1.27943653333015	-1.87088594375859	0.381513599897937	0	TRUE	0.261191989226445	0.00722381593955178	0.00722381593955178	0.11046354343122	0.11046354343122	NA
ANKRD11	ANKRD12	25	25	-0.0372195093276108	0.361895721268139	0.0621985020112501	0	TRUE	0.0274307343193885	0.41780905819831	0.41780905819831	1	1	NA	25	25	0.160361663854289	0.413207401587817	0.0219066592642919	0	TRUE	-0.156604979903476	1.30745092456264e-08	1.30745092456264e-08	6.31123795636192e-07	6.31123795636192e-07	NA	25	25	-0.339801428938269	0.428442535251757	0.195490384705254	0	TRUE	-0.00300626426538354	0.954408946540888	0.954408946540888	1	1	NA	25	25	-0.310577090197082	0.169894284227941	0.21258057028285	0	TRUE	0.137246525596283	0.0415056506203191	0.0415056506203191	0.529605085604502	0.529605085604502	NA	25	25	0.0690901282894737	0.436613937407992	0.0599830460067357	0	TRUE	-0.0104389509824517	0.753371298552062	0.753371298552062	1	1	NA	25	25	-1.46997599068559	-1.67119619924395	0.291763441401355	0	TRUE	-0.122508694225745	0.127554951583045	0.127554951583045	1	1	NA
ANKRD55	INVS	25	25	-0.0069751968685152	0.486482859857541	0.0715221867168294	0	TRUE	-0.123512371566365	0.00171862084730426	0.00171862084730426	0.0271270894702465	0.0271270894702465	NA	25	25	-0.178904197411855	0.0655974357693003	0.0564362214513217	0	TRUE	0.0864002633406556	0.0136112106727088	0.0136112106727088	0.168036365772136	0.168036365772136	NA	25	25	-0.291413038554962	0.511156882949886	0.220620712121904	0	TRUE	-0.0937178664920804	0.102250179882596	0.102250179882596	1	1	NA	25	25	0.035963969405749	0.651441136342721	0.162572946764534	0	TRUE	-0.173147891082001	0.0175344519325971	0.0175344519325971	0.249565833737585	0.249565833737585	NA	25	25	-0.214393504183413	0.285071784973167	0.0976470625859195	0	TRUE	-0.0281555457292395	0.585630396161905	0.585630396161905	1	1	NA	25	25	-1.18783058751184	-1.4517230361773	0.355616221700705	0	TRUE	-0.204438887191345	0.0272644635387303	0.0272644635387303	0.343091463829206	0.343091463829206	NA
ANKS4B	USH1G	25	25	-0.261416079721247	0.219855241105785	0.0494661314580737	0	TRUE	0.0834304993405268	0.00803673132137958	0.00803673132137958	0.107351893355954	0.107351893355954	NA	25	25	-0.38961674886119	-0.189198816850163	0.0441827252456311	0	TRUE	0.270332880646967	2.03784068691204e-10	2.03784068691204e-10	1.73755041264912e-08	1.73755041264912e-08	NA	25	25	-0.866091593745874	0.18060139713216	0.146324708774277	0	TRUE	0.0462103642353968	0.373002100822304	0.373002100822304	1	1	NA	25	25	-0.258818794058788	0.333919478219974	0.0650931917954414	0	TRUE	-0.0566094605116971	0.229156621360776	0.229156621360776	1	1	NA	25	25	-0.638121896550847	-0.188895896037664	0.103212346974147	0	TRUE	0.21746467299215	4.18324062737051e-05	4.18324062737051e-05	0.00118893682006653	0.00118893682006653	NA	25	25	-1.84914427213795	-1.98449551085992	0.198379051710846	0	TRUE	-0.0222362885904397	0.767987619944269	0.767987619944269	1	1	NA
ANKS6	KIDINS220	25	25	-0.0648850243303469	0.385205579176992	0.0945108500877388	0	TRUE	-0.0214608489732749	0.59240294219304	0.59240294219304	1	1	NA	25	25	0.110764548589615	0.302585411466374	0.0380897476372191	0	TRUE	-0.0364044305956174	0.158356133853667	0.158356133853667	1	1	NA	25	25	-0.246722454786544	0.651869286875347	0.181691497375499	0	TRUE	-0.272473243001343	1.0059924269776e-05	1.0059924269776e-05	0.000317576114776181	0.000317576114776181	NA	25	25	-0.306440896874085	0.452024859857593	0.362640832441729	0	TRUE	-0.187415635134436	0.0454056183970921	0.0454056183970921	0.569804856732523	0.569804856732523	NA	25	25	0.12270925126724	0.455336968388658	0.025557609186309	0	TRUE	-0.000418320202897997	0.985727470274048	0.985727470274048	1	1	NA	25	25	-1.27562741582319	-1.3771646287631	0.170466817676419	0	TRUE	-0.368850397457004	2.26878051442515e-06	2.26878051442515e-06	0.000134407259251179	0.000134407259251179	NA
AP000304.12	ATP5O	25	25	-0.553387448859502	-0.147241069850843	0.425943563694265	0	TRUE	0.466538709382246	3.46203267896772e-07	3.46203267896772e-07	1.47593880831292e-05	1.47593880831292e-05	NA	25	25	-0.413523915499101	-0.333105278632135	0.151315811438145	0	TRUE	0.467120713326921	1.0348160457503e-10	1.0348160457503e-10	9.53627842092833e-09	9.53627842092833e-09	NA	25	25	-0.679791973553734	-0.0665947827560621	0.510670104113511	0	TRUE	0.477637623180936	8.76054741617361e-06	8.76054741617361e-06	0.000284430318277233	0.000284430318277233	NA	25	25	-1.41141778501903	-1.12175919896981	1.21973791544097	0	TRUE	0.701363412940441	0.00377284625925011	0.00377284625925011	0.0677573416321839	0.0677573416321839	NA	25	25	-1.01145173327706	-0.743402622716755	0.617389864985362	0	TRUE	0.673492321176964	8.75433335139571e-07	8.75433335139571e-07	4.01347873308457e-05	4.01347873308457e-05	NA	25	25	-1.919152172127	-2.26233274996874	0.822116015368107	0	TRUE	0.166541022200217	0.273698758689317	0.273698758689317	1	1	NA
AP2A1	AP2A2	25	25	-0.496838343639094	0.547053506589868	0.67026721142256	0	TRUE	-0.487945592987326	1.04102607702583e-05	1.04102607702583e-05	0.000276897127856285	0.000276897127856285	NA	25	25	0.0252374161118446	0.468019129258157	0.0247843708996568	0	TRUE	-0.316549158214434	5.29297192813195e-15	5.29297192813195e-15	3.29590673814987e-12	3.29590673814987e-12	NA	25	25	-0.563115676268044	0.451929189512819	0.439609449519302	0	TRUE	-0.163619328360075	0.0347033570444433	0.0347033570444433	0.412250537981358	0.412250537981358	NA	25	25	-0.90223116709857	0.568798964228	1.19783626208655	0	TRUE	-0.727370674387504	2.74333987394782e-05	2.74333987394782e-05	0.00111773856990893	0.00111773856990893	NA	25	25	-0.147416551593813	0.601586771447632	0.0733033497517355	0	TRUE	-0.378425028163079	2.13841572259208e-10	2.13841572259208e-10	3.33921876012147e-08	3.33921876012147e-08	NA	25	25	-1.69883556611555	-1.46953302719	0.493198519587788	0	TRUE	-0.55972723381209	4.59335074614254e-06	4.59335074614254e-06	0.000230255060510841	0.000230255060510841	NA
APC	APC2	25	25	0.212691308386779	0.593828173699607	0.0276908277212887	0	TRUE	-0.130127629910461	1.99266007070829e-05	1.99266007070829e-05	0.000498071069652504	0.000498071069652504	NA	25	25	0.0781418540553477	0.299516389695802	0.0242460701014565	0	TRUE	-0.0525745869079163	0.0180585597341338	0.0180585597341338	0.219086810099749	0.219086810099749	NA	25	25	-0.0338012084860189	0.760286334547416	0.0322833088041711	0	TRUE	-0.313981518260204	2.11857441338781e-10	2.11857441338781e-10	3.11747511894092e-08	3.11747511894092e-08	NA	25	25	0.0800576092627295	0.566276104353556	0.136711328810085	0	TRUE	-0.0361704099135413	0.579185337721902	0.579185337721902	1	1	NA	25	25	0.0859442045697092	0.45329908037964	0.0394137920098569	0	TRUE	-0.0214422509271525	0.440643052791236	0.440643052791236	1	1	NA	25	25	-1.40588843719282	-1.68358904190426	0.263614825067915	0	TRUE	-0.0608388849200988	0.42585486959482	0.42585486959482	1	1	NA
APH1A	APH1B	25	25	-0.587002478606268	-0.059535769617666	0.205572952455669	0	TRUE	0.312605820084139	7.98889684318057e-07	7.98889684318057e-07	3.07531374959173e-05	3.07531374959173e-05	NA	25	25	-0.311230829105175	0.0918785807404461	0.0543026448852963	0	TRUE	-0.0401224332562543	0.228928200615593	0.228928200615593	1	1	NA	25	25	-1.02250257781894	-0.295884844485395	0.402506257333974	0	TRUE	0.526480218256234	2.36881604150424e-05	2.36881604150424e-05	0.000652911479197703	0.000652911479197703	NA	25	25	-0.823758975564242	-0.226386604026788	0.217806780862449	0	TRUE	0.380277989100006	1.12328604534192e-06	1.12328604534192e-06	7.59114973177225e-05	7.59114973177225e-05	NA	25	25	-0.39878639493761	0.267076028790127	0.12349961945811	0	TRUE	-0.160869633296609	0.00988406007528787	0.00988406007528787	0.147827932843435	0.147827932843435	NA	25	25	-2.07976959851533	-2.15424855043002	0.448102135175214	0	TRUE	-0.0624559463435791	0.607528361810314	0.607528361810314	1	1	NA
ARFGEF1	ARFGEF2	25	25	-0.0659026963906325	0.542665040605547	0.0543234524859636	0	TRUE	-0.238049354755892	4.78488426606221e-08	4.78488426606221e-08	2.64568695627468e-06	2.64568695627468e-06	NA	25	25	-0.0228194162907413	0.294222056663207	0.0202342822470491	0	TRUE	-0.109943319388493	5.2820550984542e-06	5.2820550984542e-06	0.000137684751597844	0.000137684751597844	NA	25	25	-0.616336574179979	0.655828172132657	0.175809935011454	0	TRUE	-0.487805891948264	1.2695297811559e-10	1.2695297811559e-10	2.06826331449654e-08	2.06826331449654e-08	NA	25	25	0.0154268919347269	0.823643616097693	0.201260078265783	0	TRUE	-0.391316100348048	1.33522432856702e-05	1.33522432856702e-05	0.00060305070567972	0.00060305070567972	NA	25	25	-0.105934159157774	0.490795244906334	0.0487579664591893	0	TRUE	-0.198951450461164	1.23076065629473e-06	1.23076065629473e-06	5.45076359870335e-05	5.45076359870335e-05	NA	25	25	-1.69670554531721	-1.50344826493293	0.329263766823488	0	TRUE	-0.506110444527999	1.80803736224825e-06	1.80803736224825e-06	0.000109968196924929	0.000109968196924929	NA
ARFIP1	ARFIP2	25	25	-0.0810624441995896	0.459054479468599	0.0413245802596634	0	TRUE	-0.133587030417845	7.71406387844905e-05	7.71406387844905e-05	0.00170405709474867	0.00170405709474867	NA	25	25	-0.000566231237341569	0.241992147118316	0.0298897635419509	0	TRUE	-0.025030938323451	0.283201500807688	0.283201500807688	1	1	NA	25	25	-0.643179728682536	0.243469255421524	0.169674354771487	0	TRUE	0.0907006190913792	0.0843328203909815	0.0843328203909815	0.89987352105575	0.89987352105575	NA	25	25	-0.0149121308512336	0.626110258350175	0.107403417506222	0	TRUE	-0.183147040248834	0.00422699888576492	0.00422699888576492	0.0734554109139868	0.0734554109139868	NA	25	25	-0.0466776021490637	0.389999808607897	0.054971388651057	0	TRUE	-0.0257014352527271	0.450145105453791	0.450145105453791	1	1	NA	25	25	-1.54320876189453	-1.75603825223471	0.19834687575131	0	TRUE	-0.0644454655910683	0.366386140660827	0.366386140660827	1	1	NA
ARHGAP35	ARHGAP5	25	25	0.158389213436969	0.643573654478404	0.0419985291681796	0	TRUE	-0.232494871351907	1.29109118255387e-08	1.29109118255387e-08	9.42318819570691e-07	9.42318819570691e-07	NA	25	25	0.0709094440575856	0.181329790084263	0.0473729555611264	0	TRUE	0.101725545811981	0.00130549019092342	0.00130549019092342	0.019751826562567	0.019751826562567	NA	25	25	0.705420346851213	1.16425447134802	0.142721969738944	0	TRUE	-0.153604502327852	0.042819628838716	0.042819628838716	0.495467137670047	0.495467137670047	NA	25	25	0.241202793016046	0.846797604726702	0.0858985572902014	0	TRUE	-0.236143879590956	4.58430037145036e-05	4.58430037145036e-05	0.00174266049659991	0.00174266049659991	NA	25	25	0.207651375903132	0.449151374630021	0.0620271385754438	0	TRUE	0.059822180720114	0.080976915784489	0.080976915784489	0.906952733120139	0.906952733120139	NA	25	25	1.01250900898153	-0.225954720817096	0.92969578316908	0	TRUE	0.972818531996227	0.000195273084255203	0.000195273084255203	0.00507558648099155	0.00507558648099155	NA
ARHGEF11	ARHGEF12	25	25	-0.346010373332302	0.0134644341672485	0.182326663790571	0	TRUE	0.345250731561769	7.27581776760669e-08	7.27581776760669e-08	3.68773980083e-06	3.68773980083e-06	NA	25	25	-0.109782243166653	-0.0222812423485471	0.0325810066916146	0	TRUE	0.249376386236747	3.44543842563485e-10	3.44543842563485e-10	2.73336491241187e-08	2.73336491241187e-08	NA	25	25	-0.900620029470906	-0.145426912182884	0.489867640375768	0	TRUE	0.435498571650066	4.76332815824139e-05	4.76332815824139e-05	0.00122070708960284	0.00122070708960284	NA	25	25	-0.434085307612841	0.0707181596577299	0.245526141118235	0	TRUE	0.197752815671747	0.00651677764502678	0.00651677764502678	0.107512443948415	0.107512443948415	NA	25	25	-0.242687929216803	0.0234171433581799	0.110262304793029	0	TRUE	0.241284500104127	0.000257144451823954	0.000257144451823954	0.0058358224166669	0.0058358224166669	NA	25	25	-1.91098939015577	-2.82116871937752	0.477929152139329	0	TRUE	0.760056672727015	5.21979198291257e-06	5.21979198291257e-06	0.000256030211163802	0.000256030211163802	NA
ARHGEF2	TP53	25	25	0.425039213144535	0.513755650749412	0.0806093037710547	0	TRUE	0.114712546851313	0.00480992426334564	0.00480992426334564	0.0669958498675408	0.0669958498675408	NA	25	25	-0.0128747843757549	0.171145824797752	0.0246392824172927	0	TRUE	0.0627527196417482	0.00676082948324697	0.00676082948324697	0.0896525211431478	0.0896525211431478	NA	25	25	2.2385638090221	1.63493335070253	0.604945376713856	0	TRUE	0.0950891756533835	0.0826102417499829	0.0826102417499829	0.882524935283652	0.882524935283652	NA	25	25	0.57916819924101	0.87649999694702	0.232625169867394	0	TRUE	-0.0296540638720353	0.684844843957737	0.684844843957737	1	1	NA	25	25	-0.102015705204422	0.352076619156433	0.0693544128555454	0	TRUE	-0.0204213249181941	0.619699840375032	0.619699840375032	1	1	NA	25	25	3.86206428424972	2.28168567907748	1.63663992776704	0	TRUE	0.0329322479623446	0.699247853381473	0.699247853381473	1	1	NA
ARHGEF3	NET1	25	25	0.148412947461065	0.615798531677877	0.0214037398124359	0	TRUE	-0.20116768460446	3.11123299247126e-09	3.11123299247126e-09	2.81036109289205e-07	2.81036109289205e-07	NA	25	25	0.0747271455944822	0.302306283166949	0.0261408018138203	0	TRUE	-0.0586344708824192	0.0110527914038088	0.0110527914038088	0.139664406061094	0.139664406061094	NA	25	25	-0.0493189660799879	0.80517904057282	0.0975955047202171	0	TRUE	-0.37681499412597	1.44081811143905e-09	1.44081811143905e-09	1.60304705007129e-07	1.60304705007129e-07	NA	25	25	0.262389618518887	0.901794558624267	0.0437467318976395	0	TRUE	-0.284612947302621	1.06208763371864e-07	1.06208763371864e-07	1.21246291613987e-05	1.21246291613987e-05	NA	25	25	0.0721213764395416	0.557456536926196	0.0304595161446631	0	TRUE	-0.172278035018754	1.69269971185245e-07	1.69269971185245e-07	9.83628787237614e-06	9.83628787237614e-06	NA	25	25	-1.25215504145582	-1.19744697296439	0.144304684390828	0	TRUE	-0.593729925124587	5.6281845091551e-11	5.6281845091551e-11	1.46707137969204e-08	1.46707137969204e-08	NA
ARHGEF6	ARHGEF7	25	25	0.10544461995112	0.571529422231989	0.0748020316105001	0	TRUE	-0.167823873121025	8.00838767546245e-05	8.00838767546245e-05	0.00174826731263762	0.00174826731263762	NA	25	25	-0.187671074897588	-0.0628203388686732	0.0544701816885617	0	TRUE	0.245332574457547	4.21302631546613e-08	4.21302631546613e-08	1.84791418609621e-06	1.84791418609621e-06	NA	25	25	-0.677842823864955	0.118861716934065	0.273929428546657	0	TRUE	0.245977784721612	0.000435913331112382	0.000435913331112382	0.00847965671118867	0.00847965671118867	NA	25	25	-0.0121378444474189	0.646202944974579	0.150571123180378	0	TRUE	-0.20778712073152	0.004091448445167	0.004091448445167	0.0719218231669806	0.0719218231669806	NA	25	25	-0.499241073908126	-0.332962561500118	0.246061935759773	0	TRUE	0.525624006145942	3.95701360993472e-09	3.95701360993472e-09	4.01121552184842e-07	4.01121552184842e-07	NA	25	25	-1.92958397390961	-2.71389004802175	0.223669364866627	0	TRUE	0.693638295238492	4.92720368003501e-08	4.92720368003501e-08	5.10821074071083e-06	5.10821074071083e-06	NA
ARID1A	ARID1B	25	25	-0.713607147176415	-0.188203714073095	0.458062237208118	0	TRUE	0.420110090509332	6.60996332371923e-06	6.60996332371923e-06	0.000189042446587416	0.000189042446587416	NA	25	25	-0.082530994584603	0.236106127996604	0.062079875594985	0	TRUE	-0.073148647497461	0.0313253295411157	0.0313253295411157	0.360390574196432	0.360390574196432	NA	25	25	-0.808187667463417	-0.0761443583470452	0.273969195082343	0	TRUE	0.433022093715264	3.75528799822088e-07	3.75528799822088e-07	1.90336336848273e-05	1.90336336848273e-05	NA	25	25	-1.32297114740578	-0.703799681590311	0.702861846404829	0	TRUE	0.504577098997204	0.00203136679214373	0.00203136679214373	0.0407312665193327	0.0407312665193327	NA	25	25	-0.490110431402916	0.145603828526699	0.190381538967245	0	TRUE	-0.0917250740918275	0.20164417296072	0.20164417296072	1	1	NA	25	25	-1.71236030122993	-2.4128136923393	0.530135683806141	0	TRUE	0.557174332009134	6.01416397267705e-05	6.01416397267705e-05	0.00191849289071851	0.00191849289071851	NA
ARID4A	ARID4B	25	25	-0.148220135282101	0.592675359334213	0.236975085721132	0	TRUE	-0.35137488268237	1.45981452545695e-06	1.45981452545695e-06	5.2228609404692e-05	5.2228609404692e-05	NA	25	25	-0.0448259311264961	0.1957000080679	0.045417024057396	0	TRUE	0.00725036239281755	0.7976984046117	0.7976984046117	1	1	NA	25	25	-0.264992696802388	0.59962531325284	0.412600556395458	0	TRUE	-0.197996609535148	0.0132644354588147	0.0132644354588147	0.177963451812995	0.177963451812995	NA	25	25	-0.290827460788822	0.6198926477803	0.513298255264543	0	TRUE	-0.369840182656082	0.000828618326313725	0.000828618326313725	0.0193343127511632	0.0193343127511632	NA	25	25	0.0245631605317577	0.380535165603761	0.172217353717013	0	TRUE	0.0130630241668362	0.828463266850855	0.828463266850855	1	1	NA	25	25	-0.975659027015217	-0.876721429341423	0.463913271065744	0	TRUE	-0.776728563461273	5.95682569529476e-08	5.95682569529476e-08	5.90715038749822e-06	5.90715038749822e-06	NA
ARL6IP5	ASPM	25	25	-0.266321118410283	0.386206596367951	0.304504706467251	0	TRUE	-0.138993238907628	0.0365915169626875	0.0365915169626875	0.416772313547597	0.416772313547597	NA	25	25	-0.098689083928599	0.35337859579827	0.0490706957234063	0	TRUE	-0.240037953889397	3.48376365464853e-09	3.48376365464853e-09	1.9864592659291e-07	1.9864592659291e-07	NA	25	25	-0.154889236349564	0.735792666690663	0.2523154629374	0	TRUE	-0.326886998757434	1.37097695102281e-05	1.37097695102281e-05	0.000414165742024252	0.000414165742024252	NA	25	25	-0.46211840516456	0.348069285648672	0.347228166023978	0	TRUE	-0.186947511833746	0.028252761059928	0.028252761059928	0.377944025555048	0.377944025555048	NA	25	25	-0.211436597431666	0.517654985456917	0.103726965501124	0	TRUE	-0.315577324309639	2.5216471295975e-07	2.5216471295975e-07	1.34536202563296e-05	1.34536202563296e-05	NA	25	25	-1.13887451419997	-1.08456883089613	0.175675681230134	0	TRUE	-0.669711311892944	1.3136538760109e-11	1.3136538760109e-11	4.60955038270583e-09	4.60955038270583e-09	NA
ARL6IP5	PRAF2	25	25	-0.207444478317972	0.287302278010342	0.127660848872682	0	TRUE	0.027617221895267	0.532018786651924	0.532018786651924	1	1	NA	25	25	0.0173587733696959	0.367195931668517	0.0217749307596452	0	TRUE	-0.183558599496903	6.5339569618375e-10	6.5339569618375e-10	4.48203858692125e-08	4.48203858692125e-08	NA	25	25	-0.348243837716281	0.529639890269516	0.291980423093825	0	TRUE	-0.153481035905731	0.0187644454846863	0.0187644454846863	0.239431152354308	0.239431152354308	NA	25	25	-0.139058203122038	0.500349966315721	0.196187719053221	0	TRUE	-0.139217243932677	0.0729506694095513	0.0729506694095513	0.853268358929204	0.853268358929204	NA	25	25	0.000696564359323529	0.692936821629738	0.0537415193203519	0	TRUE	-0.403389217181728	3.21522408123072e-13	3.21522408123072e-13	1.62963259823944e-10	1.62963259823944e-10	NA	25	25	-1.34675269862484	-1.51784789217597	0.351209996193756	0	TRUE	-0.238777299505196	0.0076347356460554	0.0076347356460554	0.116089707343105	0.116089707343105	NA
