gene1	gene2	n_combn_PC9	n_single_PC9	mean_combn_PC9	mean_single_PC9	var_combn_PC9	var_single_PC9	orientation_agree_PC9	differential_combn_vs_single_PC9	pval1_combn_vs_single_PC9	pval2_combn_vs_single_PC9	fdr1_combn_vs_single_PC9	fdr2_combn_vs_single_PC9	significant_combn_vs_single_PC9	n_combn_HeLa	n_single_HeLa	mean_combn_HeLa	mean_single_HeLa	var_combn_HeLa	var_single_HeLa	orientation_agree_HeLa	differential_combn_vs_single_HeLa	pval1_combn_vs_single_HeLa	pval2_combn_vs_single_HeLa	fdr1_combn_vs_single_HeLa	fdr2_combn_vs_single_HeLa	significant_combn_vs_single_HeLa
ATP6V1C1	ATP6V1C2	16	16	-1.14754364736375	-0.718515850597943	0.175402918483026	0.08842982046721	TRUE	-0.115848890864763	0.292639779877777	0.292639779877777	1	1	NA	16	16	-1.92544470018277	-1.03019468610994	0.169559365321214	0.161906117947321	TRUE	-0.067961403634634	0.56724350762667	0.56724350762667	1	1	NA
ATP6V1E1	ATP6V1E2	16	16	-1.04552157202601	-0.696797950611934	0.290190661007332	0.313845722511813	TRUE	-0.0755155209208104	0.437569677735576	0.437569677735576	1	1	NA	16	16	-2.13239781870717	-1.55748900363506	1.05711265118338	0.789327789783213	TRUE	0.125648681505337	0.45426828402573	0.45426828402573	1	1	NA
ATP8A1	ATP8A2	16	16	-0.154727207355655	-0.0199035993594715	0.0770255464296602	0.0459032735070093	TRUE	0.156521711498967	0.0640731559161332	0.0640731559161332	1	1	NA	16	16	-0.419280746822698	0.288372720717946	0.261769054730774	0.114135507525496	TRUE	0.0159334234053449	0.901444155957349	0.901444155957349	1	1	NA
ATP8B1	ATP8B4	16	16	-0.0753599315909121	0.178718537587101	0.0382405830567065	0.134608477008639	TRUE	0.032254194092295	0.714758500652524	0.714758500652524	1	1	NA	16	16	-0.258926513759756	0.440481512544053	0.169785723325001	0.0291268656724519	TRUE	0.0409373041539154	0.73523581950641	0.73523581950641	1	1	NA
ATP9A	ATP9B	16	16	0.0608008354350213	0.409097116951004	0.0622582266431006	0.0438535707891474	TRUE	-0.0674145490738714	0.422886410649771	0.422886410649771	1	1	NA	16	16	-0.407976119208109	0.207595654763947	0.0747414845972352	0.106566702096106	TRUE	0.102877755135884	0.31499273418164	0.31499273418164	1	1	NA
ATRN	ATRNL1	16	16	-0.0486711092213867	0.202708685209138	0.0832438162047124	0.0798162388161512	TRUE	0.0320786385702779	0.735048275835476	0.735048275835476	1	1	NA	16	16	0.226390726990123	1.04142242770226	0.242527749397263	0.216456393740743	TRUE	-0.0603926619349409	0.582416707124597	0.582416707124597	1	1	NA
ATXN3	ATXN3L	16	16	0.116777575372985	0.213572163081482	0.0612764954247319	0.0881658915702628	TRUE	0.185405305801468	0.0690040283285931	0.0690040283285931	1	1	NA	16	16	0.128446040718189	1.09176654047413	0.327823560093543	0.214759069028872	TRUE	-0.207642365844262	0.160219507571171	0.160219507571171	1	1	NA
B4GALT1	B4GALT2	16	16	-0.249144936766641	-0.0660167444859737	0.127317255943556	0.0255140221913521	TRUE	0.109685407355048	0.257704467929604	0.257704467929604	1	1	NA	16	16	-0.154251683884602	0.7382259194998	0.186041407224699	0.0179736490897013	TRUE	-0.138563056676482	0.23395762377724	0.23395762377724	1	1	NA
B4GALT5	B4GALT6	16	16	0.0557130746877093	0.135009605399084	0.0367311190309981	0.0222930776443257	TRUE	0.20232066547656	0.0130682482338625	0.0130682482338625	0.521414048208333	0.521414048208333	NA	16	16	-0.194627556444029	0.681962871945128	0.191027598833524	0.156750994199295	TRUE	-0.134924818637529	0.30017592788448	0.30017592788448	1	1	NA
BARHL1	BARHL2	16	16	-0.0401154110055643	0.290130582550668	0.137310218719479	0.134872627019643	TRUE	-0.0380316109355085	0.667239448114377	0.667239448114377	1	1	NA	16	16	-0.492547837762973	0.399623854391895	0.295048567433794	0.514527695556562	TRUE	-0.157046929541312	0.205425582091807	0.205425582091807	1	1	NA
BCAT1	BCAT2	16	16	-0.490727137496656	-0.356931197668414	0.10747082607995	0.134343103698417	TRUE	0.192110659586352	0.0222102747723043	0.0222102747723043	0.775845512783197	0.775845512783197	NA	16	16	-0.250387731599099	0.565857953719942	0.331963910967184	0.20371794281855	TRUE	-0.0821132209008968	0.456938016840512	0.456938016840512	1	1	NA
BCL11A	BCL11B	16	16	0.137698832350039	0.468837996910556	0.0645374240079064	0.0521084464338598	TRUE	-0.0466263483133002	0.57271650061587	0.57271650061587	1	1	NA	16	16	-0.391843116165403	0.022238425891544	0.391182451577679	0.297201018501598	TRUE	0.322290662570275	0.00377288057348506	0.00377288057348506	0.216324830607481	0.216324830607481	NA
BECN1	BECN2	16	16	-0.390486035416862	-0.282876744231873	0.114768108037279	0.18843211267578	TRUE	0.212136811622071	0.0443955429494685	0.0443955429494685	1	1	NA	16	16	-0.967097916926655	-0.338631543923551	0.19932001744597	0.126847806938126	TRUE	0.0829438693248954	0.414816206645631	0.414816206645631	1	1	NA
BEST2	BEST4	16	16	-0.310988695803895	-0.0288869669346244	0.119470840655143	0.0713827364272868	TRUE	0.0169917040240926	0.860476808127954	0.860476808127954	1	1	NA	16	16	-0.167732345289068	0.205852749860248	0.205878182140731	0.125061015023598	TRUE	0.352223289152544	0.0108551958852772	0.0108551958852772	0.442781970057992	0.442781970057992	NA
BEX1	BEX2	16	16	-0.0737237502389526	0.40935881631603	0.0749344863196377	0.0527162081292007	TRUE	-0.199595886019525	0.0229886171823004	0.0229886171823004	0.797948876755663	0.797948876755663	NA	16	16	-0.16633581407238	1.02704775109723	0.190391808825889	0.0885175111996611	TRUE	-0.435280122662637	0.00130887882285843	0.00130887882285843	0.104446715952695	0.104446715952695	NA
BHMT	BHMT2	16	16	-0.0302419139466709	0.26811556668187	0.152438599617969	0.127614370177884	TRUE	-0.00881807143592717	0.927813574262071	0.927813574262071	1	1	NA	16	16	-0.336047351556674	0.418242229337109	0.229601612957829	0.585463529742312	TRUE	-0.0221576566119168	0.898893858409243	0.898893858409243	1	1	NA
BICD1	BICD2	16	16	-0.022178330505811	0.252856381071426	0.0775722495397036	0.0648837177529831	TRUE	0.00905829848042141	0.912020874067813	0.912020874067813	1	1	NA	16	16	-0.76636396329166	-0.00363579393025318	0.197789814060829	0.162576593799308	TRUE	-0.0500341068980723	0.652595506937629	0.652595506937629	1	1	NA
BIRC2	BIRC3	16	16	-0.0351029095951801	0.270062190636167	0.0773984589326267	0.069315961207162	TRUE	-0.0234494151928587	0.820481294632731	0.820481294632731	1	1	NA	16	16	-0.318326721175092	0.704384745853652	0.0838609203685951	0.0448821560583694	TRUE	-0.269461639425215	0.0130364491480454	0.0130364491480454	0.492235051823836	0.492235051823836	NA
BMP2	BMP4	16	16	-0.106650796806345	0.299259875257901	0.0595571143823251	0.0820659723438064	TRUE	-0.121230019982155	0.155963267087177	0.155963267087177	1	1	NA	16	16	-0.362364212101919	-0.0197686821034898	0.279259909093588	0.111741487710685	TRUE	0.368354739687274	0.0121204398137031	0.0121204398137031	0.466755457318243	0.466755457318243	NA
BMP8A	BMP8B	16	16	-0.0489820200658138	0.518518679641717	0.1626854450845	0.115055458202394	TRUE	-0.2769507408969	0.011809270967981	0.011809270967981	0.486156190065856	0.486156190065856	NA	16	16	-0.207369014735585	0.529176598084747	0.293793472396286	0.328758645657688	TRUE	-0.00447588797783377	0.964466982660904	0.964466982660904	1	1	NA
BOD1	BOD1L2	16	16	0.209775871320988	0.374727044287356	0.0309274356655611	0.0625788823107488	TRUE	0.119291438835669	0.126898473676736	0.126898473676736	1	1	NA	16	16	-0.282525248114127	0.512157601455767	0.292423658958743	0.100978548766572	TRUE	-0.0681336229762601	0.517824242184563	0.517824242184563	1	1	NA
BRD2	BRD3	16	16	-0.281825069912574	0.374216420590586	0.146580226423937	0.0359576904979517	TRUE	-0.368458004270226	0.000114319795480339	0.000114319795480339	0.0215826448650675	0.0215826448650675	NA	16	16	-1.01647055294208	-0.0896077303924757	0.384683466777027	0.722055220344542	TRUE	-0.190455353646099	0.40236131271293	0.40236131271293	1	1	NA
BRSK1	BRSK2	16	16	-0.204924156315741	-0.0450022912820404	0.0495898069483863	0.0597696439043741	TRUE	0.130754667130767	0.122415751555953	0.122415751555953	1	1	NA	16	16	-0.104541637889681	0.562541463138047	0.0970330819270281	0.187382930143968	TRUE	0.0742171414910846	0.471078008765751	0.471078008765751	1	1	NA
ABTB2	BTBD11	16	16	0.013923763511769	0.145835689338027	0.0942306005478372	0.0552607948080021	TRUE	0.153134636255752	0.0850313500790426	0.0850313500790426	1	1	NA	16	16	-0.48565101658357	0.642762233144245	0.131815690991927	0.144699631846457	TRUE	-0.395044877818486	0.00139088465195473	0.00139088465195473	0.107639785377655	0.107639785377655	NA
BTBD1	BTBD2	16	16	-0.0780283365794063	0.278679091078316	0.135469887173697	0.0155672230558535	TRUE	-0.0722967095134475	0.393321674898482	0.393321674898482	1	1	NA	16	16	0.236503505640115	1.05628506973761	0.283784209653224	0.182181610241814	TRUE	-0.0636825110931364	0.505038526243742	0.505038526243742	1	1	NA
BTBD3	BTBD6	16	16	0.125969478342725	0.375853668535173	0.0644759340448798	0.0177991152963943	TRUE	0.0319427118400811	0.687288371087535	0.687288371087535	1	1	NA	16	16	-0.15772414881949	0.529550233701038	0.153855851484351	0.133465164165681	TRUE	0.0484293002032967	0.61909804631801	0.61909804631801	1	1	NA
BTF3	BTF3L4	16	16	-0.619124325610635	-0.296528797851728	0.21950920755282	0.300296806757217	TRUE	-0.00984963335155817	0.911767523221623	0.911767523221623	1	1	NA	16	16	-2.36312153932527	-1.89454590983949	0.884572178717307	2.47990695486006	TRUE	0.112856676273855	0.47856834725524	0.47856834725524	1	1	NA
BTG1	BTG2	16	16	-0.0426198884971025	0.0358225351832313	0.130182625684998	0.0570140765447847	TRUE	0.208060765743607	0.0469959143839198	0.0469959143839198	1	1	NA	16	16	-0.588610118752144	0.121984744028533	0.176424425672019	0.049502944072629	TRUE	-0.0022772602700755	0.982144902259882	0.982144902259882	1	1	NA
BTN2A1	BTN2A2	16	16	0.160439574461287	0.453081888368048	0.118219364125908	0.0367091692223503	TRUE	-0.00679043746016896	0.942700739451994	0.942700739451994	1	1	NA	16	16	0.000290133911595121	0.791523154098705	0.185338162219813	0.138642045999523	TRUE	-0.0381061948837447	0.701983946313764	0.701983946313764	1	1	NA
BTNL3	BTNL8	16	16	0.252208239629353	0.588556099596457	0.0726743118186508	0.0418540122310937	TRUE	-0.0465819472175121	0.595879214211792	0.595879214211792	1	1	NA	16	16	0.157359258510556	0.777803852104607	0.248918439475249	0.345330226335333	TRUE	0.134621996447647	0.293226528029316	0.293226528029316	1	1	NA
BZW1	BZW2	16	16	-0.486661602876893	-0.126413229525448	0.233472018438307	0.160595452377473	TRUE	-0.0456595336807386	0.699164985843323	0.699164985843323	1	1	NA	16	16	-1.3718191885592	-0.255402803698004	0.38927586636575	0.315912900249473	TRUE	-0.353708628117584	0.00169561837477501	0.00169561837477501	0.118242122781842	0.118242122781842	NA
C1GALT1C1	C1GALT1C1L	16	16	0.0555324730559322	0.420129425857781	0.102456912052374	0.0762286469776734	TRUE	-0.0780699179888271	0.402590185817697	0.402590185817697	1	1	NA	16	16	-0.201996441949361	0.700943925649073	0.348977942918686	0.230047793388949	TRUE	-0.162044784572343	0.315541460788428	0.315541460788428	1	1	NA
C1QTNF9	C1QTNF9B	16	16	-0.335367885039389	-0.0052787032219443	0.10615177876702	0.0352799076279242	TRUE	-0.0327868339724863	0.670687479960716	0.670687479960716	1	1	NA	16	16	-1.28386453872726	-0.474841165648247	0.53238710534306	0.599353322157265	TRUE	-0.0411487875477271	0.796156781640794	0.796156781640794	1	1	NA
C2CD4A	C2CD4B	16	16	-0.0132635187747196	0.477324331865092	0.0610252996377058	0.0968964286418246	TRUE	-0.204230941278746	0.0118375525420617	0.0118375525420617	0.486156190065856	0.486156190065856	NA	16	16	0.24138345044463	0.875509603803808	0.0891415526619566	0.219123644757995	TRUE	0.126810757536507	0.281339417406661	0.281339417406661	1	1	NA
CA10	CA11	16	16	-0.476858221793253	-0.213737728569412	0.161081263778818	0.118925799510538	TRUE	0.056474739910097	0.592997480146209	0.592997480146209	1	1	NA	16	16	-0.00293655261658796	0.657570341791529	0.262387649422468	0.118325187199911	TRUE	0.0851225987904013	0.45885298412011	0.45885298412011	1	1	NA
CAB39	CAB39L	16	16	-0.365669179458707	0.246875538650582	0.128331016421353	0.0367924314245357	TRUE	-0.320904290769589	0.0026929241643262	0.0026929241643262	0.183119494364206	0.183119494364206	NA	16	16	-0.882969419327569	-0.120875662285379	0.604094983630866	0.186129492058562	TRUE	-0.024034759941464	0.883328849125153	0.883328849125153	1	1	NA
CABP2	CABP5	16	16	-0.520627308115705	-0.264947496328343	0.0986257426858025	0.0766984868656793	TRUE	0.071186850301699	0.446325185635282	0.446325185635282	1	1	NA	16	16	-0.082798568232068	0.181164405953218	0.105374327969813	0.111838535625549	TRUE	0.469323745642739	0.000345878121239041	0.000345878121239041	0.0405645103724117	0.0405645103724117	NA
CACNA2D1	CACNA2D2	16	16	-0.0642055155125731	0.0751172007393559	0.1422972264327	0.010588314400283	TRUE	0.14598578079709	0.130988111409963	0.130988111409963	1	1	NA	16	16	-0.467336271447393	0.110456960890595	0.258493250341433	0.259150273465688	TRUE	0.143812313903011	0.219696836281884	0.219696836281884	1	1	NA
CACNA2D3	CACNA2D4	16	16	0.0989954849955225	0.483524435026903	0.0498922701751664	0.0317923351245853	TRUE	-0.101193978481277	0.213951055942224	0.213951055942224	1	1	NA	16	16	-0.0473380063001693	0.998509767783301	0.19811527000362	0.237592929625891	TRUE	-0.295162077502095	0.00395970211796805	0.00395970211796805	0.220503150089918	0.220503150089918	NA
CACNG5	CACNG7	16	16	-0.154791875034322	0.103720523132346	0.0843208164380983	0.144032219980754	TRUE	0.0331156609123232	0.72982805486519	0.72982805486519	1	1	NA	16	16	0.152207570459523	0.488861362853207	0.124799879934083	0.281776467171306	TRUE	0.416161191895762	0.00122792883346479	0.00122792883346479	0.102201514436792	0.102201514436792	NA
CADPS	CADPS2	16	16	-0.0398550362049223	0.263845967266924	0.110339321904542	0.0911991269577675	TRUE	-0.0176091197943689	0.848812960993038	0.848812960993038	1	1	NA	16	16	-0.0644328814230916	0.832953439220847	0.38281182827112	0.281420961002338	TRUE	-0.152341999734262	0.124509727639739	0.124509727639739	1	1	NA
CALB1	CALB2	16	16	0.100025418000844	0.418470192544902	0.101029530427438	0.081875246181945	TRUE	-0.0306126414349734	0.718863119547221	0.718863119547221	1	1	NA	16	16	0.20534722124326	0.594467212414815	0.0886356386716295	0.103558981759965	TRUE	0.37249481984588	0.00144413372018712	0.00144413372018712	0.107835540031754	0.107835540031754	NA
CALCR	CALCRL	16	16	0.0491686604321309	0.27779090388287	0.082473174240814	0.0622401002444605	TRUE	0.0541287767764379	0.576479070723312	0.576479070723312	1	1	NA	16	16	-0.75208729772538	-0.108369730107402	0.0559303024502339	0.200999312398389	TRUE	0.0546865810788	0.610144665891883	0.610144665891883	1	1	NA
CABP7	CALN1	16	16	0.145726372456162	0.626942982458789	0.133286302790764	0.113270686895335	TRUE	-0.185776148887156	0.0393666444714138	0.0393666444714138	1	1	NA	16	16	-0.129049580007481	1.00652874702913	0.406677961066844	0.219626738342135	TRUE	-0.389259101798053	0.00340197135964693	0.00340197135964693	0.202560324133064	0.202560324133064	NA
CAMK2N1	CAMK2N2	16	16	0.0349522655944427	0.494087722443192	0.0498359742018246	0.15086841604795	TRUE	-0.170378099473433	0.0721729733761178	0.0721729733761178	1	1	NA	16	16	0.118513125858089	0.980331621317435	0.107618872568925	0.0534791582038857	TRUE	-0.0991212401659654	0.329347081807384	0.329347081807384	1	1	NA
CAND1	CAND2	16	16	-0.286081891580394	0.104447540569868	0.052117243018356	0.0184972531264155	TRUE	-0.104088726873435	0.145716854573233	0.145716854573233	1	1	NA	16	16	-2.17755235918316	-1.69986719637359	0.510719565646819	0.398183569987854	TRUE	0.268350080926162	0.104703800622943	0.104703800622943	1	1	NA
CAP1	CAP2	16	16	-0.789225792535202	-0.716572115787448	0.0772045992482589	0.041439282499832	TRUE	0.278605583440028	0.00248200734341429	0.00248200734341429	0.174653566867415	0.174653566867415	NA	16	16	-0.996654526463264	-0.0904781262172221	0.885207710425491	0.980799961859685	TRUE	-0.147069304381723	0.373068221708977	0.373068221708977	1	1	NA
CAPNS1	CAPNS2	16	16	-0.108527565708357	0.343770259139356	0.0845790277142216	0.221333726985488	TRUE	-0.160663703868287	0.096926331688733	0.096926331688733	1	1	NA	16	16	0.101657485686252	0.928808430797402	0.114677324687113	0.0967476969985034	TRUE	-0.0673290953661672	0.487593172407799	0.487593172407799	1	1	NA
CAPZA1	CAPZA2	16	16	-0.0886063729547191	0.292112748541426	0.120348124682633	0.0273921645656411	TRUE	-0.0972097462875383	0.284781527720775	0.284781527720775	1	1	NA	16	16	-0.267515370934342	0.727479448760353	0.247267322908655	0.0753273255883194	TRUE	-0.24938881233324	0.053698795320291	0.053698795320291	1	1	NA
CASP4	CASP5	16	16	0.332470317310923	0.143965574773788	0.0470545867820738	0.125658893091528	TRUE	0.472342806015167	5.00233741887085e-05	5.00233741887085e-05	0.0130932430959953	0.0130932430959953	NA	16	16	0.537529862403779	0.912177254413967	0.0960596064046798	0.307963197755304	TRUE	0.390677314200029	0.0135825517043199	0.0135825517043199	0.503039586849991	0.503039586849991	NA
CASQ1	CASQ2	16	16	-0.222991067414621	-0.172085639864125	0.11285936311866	0.0449843779006859	TRUE	0.252355943588145	0.00498508118965087	0.00498508118965087	0.27961484964019	0.27961484964019	NA	16	16	-0.38223433484531	0.513214084982385	0.4564927064572	0.348938044964378	TRUE	-0.151486068025506	0.13742717341687	0.13742717341687	1	1	NA
CAV1	CAV3	16	16	0.0872037457233592	0.348629191362296	0.0769144666032822	0.0650738327012608	TRUE	0.021163413716844	0.810363759997887	0.810363759997887	1	1	NA	16	16	-0.0259385191531587	0.360999484623968	0.254368280118396	0.400685748625141	TRUE	0.346129495237066	0.00162652291056438	0.00162652291056438	0.115504996035555	0.115504996035555	NA
CBR1	CBR3	16	16	-0.00119110901913757	-0.0154550431795207	0.13491419719096	0.074886666977979	TRUE	0.302758484191675	0.00462630313620626	0.00462630313620626	0.268208320766275	0.268208320766275	NA	16	16	-0.243229568441187	0.219591782181982	0.188287403256465	0.15641735884404	TRUE	0.248588552214976	0.0346616944559955	0.0346616944559955	0.965893004896909	0.965893004896909	NA
CCDC74A	CCDC74B	16	16	-0.372401728081447	-0.31144184929	0.224954755118686	0.528057596210251	TRUE	0.247504750730477	0.0332971593282389	0.0332971593282389	1	1	NA	16	16	-0.836318242938992	-0.367455029546526	0.666813597570469	1.00894351319559	TRUE	0.278936256137188	0.0518449324725617	0.0518449324725617	1	1	NA
CCNL1	CCNL2	16	16	-1.45571311317511	-0.0635205949454155	0.334410482114605	0.0277477969505199	TRUE	-1.06404795375474	1.58608187349307e-09	1.58608187349307e-09	1.22770121133113e-05	1.22770121133113e-05	NA	16	16	-2.38575545491752	-0.278451114672775	1.9448196158136	0.416675957120234	TRUE	-1.36797203170923	1.85767563303299e-07	1.85767563303299e-07	0.000159769713940999	0.000159769713940999	NA
CCNY	CCNYL1	16	16	-0.138641782830454	0.202697648133891	0.0969007917338319	0.0377332631889399	TRUE	-0.057296434790328	0.551794255584864	0.551794255584864	1	1	NA	16	16	-0.32492973059346	0.337178596191829	0.0790929432038172	0.1494793957422	TRUE	0.066643206717874	0.541841759588886	0.541841759588886	1	1	NA
CCT6A	CCT6B	16	16	-1.27991690443197	-1.16779507235182	0.564506792468593	1.26985590138168	TRUE	0.0721569731669255	0.486629986134404	0.486629986134404	1	1	NA	16	16	-2.56510732466615	-2.00050722434823	0.563421076480953	1.41397898522041	TRUE	0.0692819956710921	0.690234213334232	0.690234213334232	1	1	NA
CD200R1	CD200R1L	16	16	0.0823708569625758	0.271644848724009	0.105308514734158	0.037067248892185	TRUE	0.0932342975262464	0.305006261441154	0.305006261441154	1	1	NA	16	16	-0.107670402087206	0.431192450942904	0.33725740730395	0.406358323788766	TRUE	0.201683275905629	0.112689138656863	0.112689138656863	1	1	NA
CDC42BPA	CDC42BPB	16	16	0.00401380332325289	0.214119386065202	0.0589496251545024	0.0262927179622651	TRUE	0.0703890286833471	0.425752075249162	0.425752075249162	1	1	NA	16	16	-0.0881314491890544	0.255989091161796	0.204329154663191	0.184386994583487	TRUE	0.385509755441095	0.00331161326613739	0.00331161326613739	0.200261159583102	0.200261159583102	NA
CDH1	CDH3	16	16	0.12266072825792	0.277927265217697	0.0842442467406741	0.045958691991675	TRUE	0.127193388111124	0.141798753310959	0.141798753310959	1	1	NA	16	16	-0.219544114539093	0.502170656123822	0.211669109757527	0.026200654393806	TRUE	0.0204781831921393	0.862592439649161	0.862592439649161	1	1	NA
